dms_orig,dms_dest,wgt_dist
391,122,1099
391,123,912
391,124,938
391,129,1046
391,131,504
391,132,689
391,139,598
391,160,2063
391,171,347
391,172,383
391,179,397
391,181,278
391,182,149
391,183,192
391,189,207
391,190,658
391,201,669
391,202,830
391,209,829
391,211,33
391,212,135
391,219,208
391,221,883
391,222,1028
391,223,850
391,229,879
391,230,1130
391,241,501
391,242,488
391,249,511
391,251,865
391,259,826
391,261,283
391,262,386
391,269,423
391,271,760
391,279,898
391,280,725
391,291,657
391,292,385
391,299,572
391,300,1876
391,311,776
391,319,952
391,321,2034
391,329,2088
391,331,872
391,339,890
391,341,611
391,342,587
391,350,1588
391,361,728
391,362,444
391,363,657
391,364,504
391,369,644
391,371,456
391,372,418
391,373,507
391,379,550
391,380,1146
391,391,15
391,392,262
391,393,134
391,394,58
391,399,241
391,401,932
391,402,802
391,409,998
391,411,2460
391,419,2595
391,421,602
391,422,299
391,423,568
391,429,478
391,441,805
391,451,671
391,452,485
391,459,598
391,460,1086
391,471,487
391,472,324
391,473,317
391,479,389
391,481,1175
391,482,1041
391,483,1308
391,484,1037
391,485,1594
391,486,1084
391,487,1380
391,488,1269
391,489,1243
391,491,1746
391,499,1736
391,500,866
391,511,523
391,512,581
391,513,478
391,519,538
391,531,2423
391,532,2424
391,539,2453
391,540,313
391,551,417
391,559,565
391,560,1482
392,011,782
392,012,996
392,019,769
392,020,4267
392,041,2057
392,042,2114
392,049,2239
392,050,880
392,061,2351
392,062,2380
392,063,2530
392,064,2531
392,065,2513
392,069,2751
392,081,1406
392,089,1539
392,091,600
392,092,549
392,099,652
392,101,505
392,109,468
392,111,379
392,121,913
392,122,1164
392,123,1000
392,124,1073
392,129,1202
392,131,763
392,132,771
392,139,789
392,160,2109
392,171,378
392,172,534
392,179,487
392,181,321
392,182,302
392,183,214
392,189,340
392,190,686
392,201,794
392,202,1002
392,209,963
392,211,284
392,212,396
392,219,441
392,221,1138
392,222,1233
392,223,1114
392,229,1129
392,230,928
392,241,414
392,242,442
392,249,435
392,251,690
392,259,601
392,261,175
392,262,351
392,269,354
392,271,807
392,279,915
392,280,959
392,291,795
392,292,556
392,299,722
392,300,1925
392,311,858
392,319,979
392,321,2126
392,329,2219
392,331,724
392,339,680
392,341,482
392,342,522
392,350,1726
392,361,501
392,362,211
392,363,517
392,364,272
392,369,405
392,371,494
392,372,461
392,373,570
392,379,626
392,380,1186
392,391,262
392,392,27
392,393,154
392,394,219
392,399,115
392,401,1123
392,402,978
392,409,1153
392,411,2591
392,419,2647
392,421,450
392,422,177
392,423,410
392,429,355
392,441,658
392,451,703
392,452,652
392,459,632
392,460,1111
392,471,716
392,472,569
392,473,555
392,479,624
392,481,1381
392,482,1283
392,483,1592
392,484,1226
392,485,1781
392,486,1304
392,487,1621
392,488,1459
392,489,1427
392,491,1845
392,499,1871
392,500,675
392,511,517
392,512,542
392,513,402
392,519,547
392,531,2518
392,532,2515
392,539,2453
392,540,306
392,551,475
392,559,613
392,560,1538
393,011,631
393,012,888
393,019,646
393,020,4284
393,041,1951
393,042,1913
393,049,2257
393,050,816
393,061,2310
393,062,2418
393,063,2493
393,064,2578
393,065,2432
393,069,2744
393,081,1365
393,089,1511
393,091,653
393,092,609
393,099,674
393,101,468
393,109,485
393,111,396
393,121,857
393,122,1107
393,123,943
393,124,1007
393,129,1115
393,131,622
393,132,695
393,139,652
393,160,2080
393,171,362
393,172,461
393,179,459
393,181,310
393,182,235
393,183,210
393,189,273
393,190,678
393,201,770
393,202,972
393,209,927
393,211,145
393,212,235
393,219,257
393,221,1028
393,222,1125
393,223,962
393,229,1037
393,230,1019
393,241,413
393,242,407
393,249,491
393,251,846
393,259,724
393,261,201
393,262,319
393,269,364
393,271,778
393,279,912
393,280,817
393,291,769
393,292,482
393,299,657
393,300,1884
393,311,838
393,319,948
393,321,2109
393,329,2296
393,331,822
393,339,802
393,341,509
393,342,502
393,350,1710
393,361,616
393,362,337
393,363,577
393,364,397
393,369,539
393,371,431
393,372,399
393,373,489
393,379,575
393,380,1165
393,391,112
393,392,120
393,393,17
393,394,103
393,399,163
393,401,1016
393,402,895
393,409,1110
393,411,2625
393,419,2632
393,421,456
393,422,200
393,423,470
393,429,462
393,441,708
393,451,654
393,452,562
393,459,641
393,460,1090
393,471,595
393,472,483
393,473,423
393,479,480
393,481,1305
393,482,1181
393,483,1424
393,484,1152
393,485,1656
393,486,1228
393,487,1525
393,488,1380
393,489,1349
393,491,1824
393,499,1844
393,500,812
393,511,502
393,512,560
393,513,397
393,519,466
393,531,2539
393,532,2530
393,539,2443
393,540,226
393,551,444
393,559,569
393,560,1529
394,011,562
394,012,794
394,019,572
394,020,4144
394,041,1865
394,042,1830
394,049,1961
394,050,746
394,061,2243
394,062,2291
394,063,2480
394,064,2423
394,065,2348
394,069,2677
394,081,1224
394,089,1405
394,091,736
394,092,701
394,099,768
394,101,684
394,109,569
394,111,484
394,121,912
394,122,1133
394,123,956
394,124,983
394,129,1056
394,131,557
394,132,740
394,139,738
394,160,2060
394,171,344
394,172,386
394,179,413
394,181,264
394,182,155
394,183,112
394,189,210
394,190,685
394,201,673
394,202,830
394,209,847
394,211,85
394,212,184
394,219,259
394,221,946
394,222,1068
394,223,906
394,229,962
394,230,1075
394,241,494
394,242,482
394,249,517
394,251,903
394,259,776
394,261,184
394,262,349
394,269,368
394,271,766
394,279,899
394,280,773
394,291,630
394,292,423
394,299,588
394,300,1873
394,311,754
394,319,893
394,321,2023
394,329,2088
394,331,865
394,339,900
394,341,609
394,342,580
394,350,1605
394,361,676
394,362,392
394,363,643
394,364,458
394,369,590
394,371,475
394,372,439
394,373,625
394,379,565
394,380,1143
394,391,60
394,392,211
394,393,94
394,394,17
394,399,180
394,401,889
394,402,789
394,409,1019
394,411,2373
394,419,2626
394,421,572
394,422,324
394,423,557
394,429,505
394,441,802
394,451,732
394,452,530
394,459,636
394,460,1045
394,471,533
394,472,378
394,473,369
394,479,443
394,481,1237
394,482,1097
394,483,1367
394,484,1086
394,485,1557
394,486,1156
394,487,1466
394,488,1314
394,489,1284
394,491,1703
394,499,1711
394,500,862
394,511,543
394,512,630
394,513,477
394,519,531
394,531,2453
394,532,2410
394,539,2432
394,540,318
394,551,426
394,559,557
394,560,1453
399,011,729
399,012,930
399,019,739
399,020,4347
399,041,1975
399,042,2000
399,049,2197
399,050,859
399,061,2352
399,062,2415
399,063,2513
399,064,2532
399,065,2485
399,069,2755
399,081,1352
399,089,1460
399,091,718
399,092,655
399,099,722
399,101,544
399,109,605
399,111,445
399,121,890
399,122,1135
399,123,959
399,124,1026
399,129,1178
399,131,719
399,132,769
399,139,765
399,160,2080
399,171,246
399,172,494
399,179,447
399,181,275
399,182,264
399,183,174
399,189,324
399,190,638
399,201,751
399,202,945
399,209,940
399,211,237
399,212,256
399,219,416
399,221,1044
399,222,1129
399,223,1087
399,229,1083
399,230,1051
399,241,471
399,242,483
399,249,499
399,251,829
399,259,697
399,261,155
399,262,394
399,269,330
399,271,758
399,279,872
399,280,922
399,291,750
399,292,514
399,299,677
399,300,1855
399,311,833
399,319,927
399,321,2134
399,329,2278
399,331,820
399,339,824
399,341,585
399,342,575
399,350,1673
399,361,591
399,362,277
399,363,620
399,364,363
399,369,497
399,371,479
399,372,453
399,373,583
399,379,706
399,380,1140
399,391,234
399,392,115
399,393,148
399,394,161
399,399,50
399,401,1068
399,402,951
399,409,1123
399,411,2554
399,419,2636
399,421,523
399,422,232
399,423,537
399,429,416
399,441,757
399,451,697
399,452,604
399,459,738
399,460,1095
399,471,683
399,472,531
399,473,496
399,479,599
399,481,1319
399,482,1201
399,483,1446
399,484,1187
399,485,1714
399,486,1258
399,487,1561
399,488,1409
399,489,1386
399,491,1789
399,499,1819
399,500,778
399,511,585
399,512,627
399,513,488
399,519,551
399,531,2490
399,532,2546
399,539,2426
399,540,317
399,551,450
399,559,582
399,560,1535
401,011,787
401,012,788
401,019,864
401,020,3719
401,041,1006
401,042,967
401,049,1151
401,050,426
401,061,1319
401,062,1674
401,063,1373
401,064,1632
401,065,1489
401,069,1763
401,081,731
401,089,842
401,091,1602
401,092,1560
401,099,1615
401,101,1173
401,109,1422
401,111,1329
401,121,1161
401,122,1438
401,123,1236
401,124,1257
401,129,1366
401,131,881
401,132,1073
401,139,1055
401,160,1600
401,171,784
401,172,554
401,179,724
401,181,811
401,182,839
401,183,933
401,189,821
401,190,662
401,201,285
401,202,204
401,209,336
401,211,868
401,212,815
401,219,944
401,221,660
401,222,712
401,223,717
401,229,657
401,230,1929
401,241,1348
401,242,1339
401,249,1339
401,251,1728
401,259,1771
401,261,1082
401,262,968
401,269,1058
401,271,865
401,279,1007
401,280,703
401,291,384
401,292,489
401,299,448
401,300,1582
401,311,482
401,319,625
401,321,1260
401,329,1534
401,331,1720
401,341,1459
401,342,1436
401,350,761
401,361,1587
401,362,1289
401,363,1467
401,364,1373
401,369,1513
401,371,1103
401,372,1134
401,373,1227
401,379,1250
401,380,1199
401,391,933
401,392,1129
401,393,1021
401,394,903
401,399,1033
401,401,17
401,402,152
401,409,137
401,411,1991
401,419,1919
401,421,1386
401,422,1142
401,423,1412
401,429,1323
401,441,1649
401,451,1152
401,452,1030
401,459,1140
401,460,844
401,471,504
401,472,704
401,473,893
401,479,886
401,481,402
401,482,618
401,483,623
401,484,211
401,485,706
401,486,486
401,487,635
401,488,483
401,489,523
401,491,1207
401,499,1074
401,500,1695
401,511,1296
401,512,1376
401,513,1283
401,519,1326
401,531,2044
401,532,1962
401,539,2146
401,540,1230
401,551,911
401,559,948
401,560,1081
402,011,756
402,012,723
402,019,781
402,020,3681
402,041,1125
402,042,1076
402,049,1225
402,050,258
402,061,1441
402,062,1805
402,063,1488
402,064,1761
402,065,1608
402,069,1882
402,081,769
402,089,847
402,091,1507
402,092,1416
402,099,1522
402,101,1246
402,109,1325
402,111,1240
402,121,1152
402,122,1368
402,123,1195
402,124,1194
402,129,1417
402,131,887
402,132,1016
402,139,994
402,160,1603
402,171,692
402,172,474
402,179,619
402,181,749
402,182,700
402,183,797
402,189,733
402,190,605
402,201,216
402,202,191
402,209,301
402,211,828
402,212,696
402,219,746
402,221,606
402,222,534
402,223,668
402,229,589
402,230,1837
402,241,1241
402,242,1241
402,249,1316
402,251,1607
402,259,1661
402,261,990
402,262,885
402,269,977
402,271,736
402,279,949
402,280,625
402,291,313
402,292,420
402,299,290
402,300,1552
402,311,476
402,319,589
402,321,1376
402,329,1609
402,331,1685
402,339,1632
402,341,1355
402,342,1337
402,350,807
402,361,1434
402,362,1161
402,363,1401
402,364,1222
402,369,1358
402,371,1038
402,372,1076
402,373,1162
402,379,1226
402,380,1133
402,391,809
402,392,973
402,393,907
402,394,808
402,399,936
402,401,154
402,402,18
402,409,168
402,411,2018
402,419,1986
402,421,1280
402,422,1075
402,423,1313
402,429,1274
402,441,1552
402,451,1081
402,452,1000
402,459,1121
402,460,802
402,471,465
402,472,670
402,473,886
402,479,774
402,481,494
402,482,472
402,483,716
402,484,259
402,485,864
402,486,577
402,487,738
402,488,577
402,489,542
402,491,1314
402,499,1153
402,500,1601
402,511,1231
402,512,1287
402,513,1212
402,519,1206
402,531,2071
402,532,1985
402,539,2233
402,540,1110
402,551,785
402,559,868
402,560,1106
409,011,886
409,012,974
409,019,934
409,020,3661
409,041,1100
409,042,1122
409,049,1155
409,050,459
409,061,1509
409,062,1808
409,063,1390
409,064,1744
409,065,1598
409,069,1866
409,081,774
409,089,815
409,091,1629
409,092,1581
409,099,1656
409,101,1399
409,109,1476
409,111,1366
409,121,1306
409,122,1674
409,123,1415
409,124,1369
409,129,1392
409,131,1062
409,132,1263
409,139,1084
409,160,1576
409,171,829
409,172,679
409,179,727
409,181,886
409,182,857
409,183,962
409,189,859
409,190,667
409,201,377
409,202,257
409,209,370
409,211,1011
409,212,926
409,219,997
409,221,682
409,222,652
409,223,839
409,229,607
409,230,1848
409,241,1411
409,242,1418
409,249,1477
409,251,1781
409,259,1723
409,261,1110
409,262,1008
409,269,1090
409,271,905
409,279,1070
409,280,766
409,291,398
409,292,621
409,299,502
409,300,1583
409,311,597
409,319,637
409,321,1352
409,329,1471
409,331,1855
409,341,1470
409,342,1524
409,350,752
409,361,1627
409,362,1325
409,363,1532
409,364,1433
409,369,1529
409,371,1290
409,372,1302
409,373,1430
409,379,1370
409,380,1232
409,391,995
409,392,1143
409,393,1095
409,394,1003
409,399,1130
409,401,152
409,402,185
409,409,59
409,411,2114
409,419,2014
409,421,1430
409,422,1260
409,423,1552
409,429,1479
409,441,1685
409,451,1226
409,452,1208
409,459,1366
409,460,930
409,471,626
409,472,864
409,473,1063
409,479,978
409,481,453
409,482,593
409,483,662
409,484,195
409,485,763
409,486,515
409,487,689
409,488,542
409,489,475
409,491,1343
409,499,1149
409,500,1833
409,511,1393
409,512,1451
409,513,1351
409,519,1396
409,531,2004
409,532,1957
409,539,2251
409,540,1279
409,551,942
409,559,1000
409,560,1100
411,011,2618
411,012,2854
411,019,2728
411,020,2268
411,041,1333
411,042,1495
411,049,1441
411,050,2312
411,061,1011
411,062,598
411,063,1076
411,064,668
411,065,791
411,069,883
411,081,1398
411,089,1351
411,091,3068
411,092,3025
411,099,3091
411,101,2929
411,109,2958
411,111,2886
411,121,3026
411,122,3280
411,123,3096
411,124,3123
411,129,3126
411,131,2674
411,132,2924
411,139,2836
411,160,581
411,171,2164
411,172,2181
411,179,2251
411,181,2239
411,182,2376
411,183,2366
411,189,2400
411,190,1941
411,201,1925
411,202,1847
411,209,1896
411,211,2431
411,212,2450
411,219,2555
411,221,2631
411,222,2579
411,223,2714
411,229,2593
411,230,3492
411,241,2901
411,242,2874
411,249,2907
411,251,3166
411,259,3162
411,261,2571
411,262,2429
411,269,2564
411,271,1849
411,279,1771
411,280,2630
411,291,1922
411,292,2167
411,299,2153
411,300,854
411,311,1713
411,319,1598
411,321,1023
411,329,800
411,331,3151
411,339,3144
411,341,2952
411,342,2960
411,350,1539
411,361,2985
411,362,2817
411,363,2982
411,364,2829
411,369,3035
411,371,2838
411,372,2888
411,373,2935
411,379,2840
411,380,1498
411,391,2428
411,392,2527
411,393,2566
411,394,2461
411,399,2560
411,401,1995
411,402,2017
411,409,2124
411,411,23
411,419,220
411,421,2910
411,422,2692
411,423,2886
411,429,2732
411,441,3113
411,451,2958
411,452,2773
411,459,2911
411,460,1515
411,471,2352
411,472,2398
411,473,2610
411,479,2653
411,481,2377
411,482,2532
411,483,2304
411,484,2212
411,485,1773
411,486,2457
411,487,2559
411,488,2313
411,489,2344
411,491,904
411,499,954
411,500,3234
411,511,2956
411,512,3009
411,513,2876
411,519,2597
411,531,197
411,532,53
411,539,344
411,540,2785
411,551,2103
411,559,2014
411,560,1178
419,011,2615
419,012,2596
419,019,2534
419,020,2520
419,041,1335
419,042,1379
419,049,1391
419,050,2366
419,061,923
419,062,515
419,063,1016
419,064,565
419,065,658
419,069,713
419,081,1407
419,089,1474
419,091,2809
419,092,2787
419,101,2776
419,109,2648
419,111,2603
419,121,2952
419,122,3199
419,123,3018
419,124,3049
419,129,2419
419,131,2539
419,132,2887
419,139,2389
419,160,685
419,171,2238
419,172,2174
419,179,2219
419,181,2276
419,182,2501
419,183,2555
419,189,2510
419,190,2085
419,201,1944
419,202,1848
419,209,1985
419,211,2436
419,212,2381
419,219,2469
419,221,2617
419,222,2518
419,223,2634
419,229,2611
419,230,3094
419,241,2644
419,242,2620
419,249,2657
419,251,2904
419,259,2889
419,261,2710
419,262,2430
419,269,2670
419,271,1968
419,279,1890
419,280,2540
419,291,1971
419,292,2229
419,299,2268
419,300,974
419,311,1769
419,319,1698
419,321,1098
419,329,601
419,331,2861
419,339,2858
419,341,2702
419,342,2676
419,350,1652
419,361,2755
419,362,2900
419,363,2795
419,364,2759
419,369,2800
419,371,2497
419,372,2424
419,373,2600
419,379,2550
419,380,1650
419,391,2566
419,392,2615
419,393,2593
419,394,2496
419,399,2643
419,401,1929
419,402,2010
419,409,1869
419,411,218
419,419,59
419,421,2676
419,422,2667
419,423,2738
419,429,2607
419,441,2865
419,451,2923
419,452,2799
419,459,2441
419,460,1711
419,471,2345
419,472,2487
419,473,2641
419,479,2662
419,481,2258
419,482,2466
419,483,2351
419,484,2213
419,485,1673
419,486,2426
419,487,2547
419,488,2248
419,489,2285
419,491,916
419,499,1049
419,500,2877
419,511,2554
419,512,2662
419,513,2587
419,519,2533
419,531,362
419,532,280
419,539,484
419,540,2621
419,551,2143
419,559,2125
419,560,1295
419,99,2986
421,011,914
421,012,1119
421,019,921
421,020,4736
421,041,2416
421,042,2501
421,049,2487
421,050,1198
421,061,2694
421,062,2770
421,063,2918
421,064,2882
421,065,2837
421,069,2837
421,081,1614
421,089,1930
421,091,240
421,092,160
421,099,278
421,101,69
421,109,142
421,111,163
421,121,932
421,122,1100
421,123,1016
421,124,1071
421,129,1150
421,131,809
421,132,785
421,139,897
421,160,2633
421,171,823
421,172,888
421,179,927
421,181,726
421,182,662
421,183,608
421,189,737
421,190,1117
421,201,1131
421,202,1356
421,209,1425
421,211,586
421,212,676
421,219,847
421,221,1228
421,222,1465
421,223,1253
421,229,1268
421,230,629
421,241,123
421,242,169
421,249,172
421,251,337
421,259,325
421,261,594
421,262,726
421,269,849
421,271,1187
421,279,1368
421,280,1142
421,291,1143
421,292,894
421,299,1148
421,300,2561
421,311,1227
421,319,1440
421,321,2497
421,329,2570
421,331,437
421,339,409
421,341,95
421,342,57
421,350,2078
421,361,289
421,362,338
421,363,133
421,364,306
421,369,312
421,371,545
421,372,476
421,373,440
421,379,587
421,380,1661
421,391,559
421,392,456
421,393,452
421,394,553
421,399,528
421,401,1389
421,402,1291
421,409,1482
421,411,2903
421,419,2679
421,421,21
421,422,332
421,423,84
421,429,178
421,441,299
421,451,693
421,452,649
421,459,639
421,460,1550
421,471,999
421,472,831
421,473,667
421,479,796
421,481,1672
421,482,1429
421,483,1806
421,484,1481
421,485,2256
421,486,1594
421,487,1892
421,488,1753
421,489,1740
421,491,2169
421,499,2236
421,500,389
421,511,285
421,512,327
421,513,186
421,519,376
421,531,2856
421,532,2865
421,539,2975
421,540,421
421,551,889
421,559,1034
421,560,1987
422,011,784
422,012,1000
422,019,866
422,020,4433
422,041,2124
422,042,2193
422,049,2373
422,050,1013
422,061,2448
422,062,2451
422,063,2644
422,064,2626
422,065,2681
422,069,2871
422,081,1520
422,089,1635
422,091,480
422,092,442
422,099,508
422,101,336
422,109,347
422,111,259
422,121,856
422,122,1115
422,123,954
422,124,1028
422,129,1124
422,131,694
422,132,723
422,139,864
422,160,2280
422,171,506
422,172,662
422,179,618
422,181,461
422,182,430
422,183,348
422,189,469
422,190,814
422,201,932
422,202,1127
422,209,1097
422,211,340
422,212,452
422,219,564
422,221,1145
422,223,1099
422,229,1149
422,230,846
422,241,292
422,242,230
422,249,270
422,251,616
422,259,636
422,261,292
422,262,472
422,269,474
